City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
469,Sioux Lookout,CA,50.1001,-91.917,14.07,92,100,6.91,overcast clouds
470,Luqiao,CN,28.5808,121.3772,55.67,70,100,7.94,overcast clouds
471,Belaya Gora,RU,68.5333,146.4167,17.49,79,100,2.8,overcast clouds
472,Cabedelo,BR,-6.9811,-34.8339,77.67,83,16,6.44,few clouds
473,Erzin,TR,36.9559,36.2,64.47,45,0,3.76,clear sky
474,Marsa Matruh,EG,31.3525,27.2453,64.89,49,99,14.43,overcast clouds
475,Kars,TR,40.602,43.095,41.45,65,0,10.36,clear sky
476,Alofi,NU,-19.0595,-169.9187,76.89,94,71,1.14,broken clouds
477,Mayo,US,38.8876,-76.5119,61.12,47,0,17.27,clear sky
478,Lamar,US,33.6668,-95.5836,73.36,100,75,9.22,broken clouds
479,Taywarah,AF,33.35,64.4167,61.84,13,73,2.82,broken clouds
480,Merauke,ID,-8.4667,140.3333,85.78,68,76,5.17,light rain
481,Palmer,US,42.1584,-72.3287,54.63,41,0,12.66,clear sky
482,Innisfail,AU,-17.5333,146.0333,76.41,77,100,8.12,light rain
483,Bingol,TR,38.8847,40.4939,54.12,35,0,9.22,clear sky
484,Callaway,US,30.153,-85.5699,66.9,92,0,0.0,clear sky
485,Metro,ID,-5.1131,105.3067,87.87,62,100,2.24,overcast clouds
486,Kirakira,SB,-10.4544,161.9205,82.98,75,71,4.36,broken clouds
487,Salalah,OM,17.0151,54.0924,86.09,66,0,5.75,clear sky
488,Hokitika,NZ,-42.7167,170.9667,58.77,75,69,10.69,broken clouds
489,Les Cayes,HT,18.2,-73.75,75.61,80,46,5.82,scattered clouds
490,Pedasi,PA,7.5333,-80.0333,76.06,82,71,13.87,broken clouds
491,Dunedin,NZ,-45.8742,170.5036,56.8,45,1,15.01,clear sky
492,Gubbi,IN,13.3106,76.9444,92.23,28,4,5.75,clear sky
493,Ponta Delgada,PT,37.7333,-25.6667,56.12,88,20,2.3,few clouds
494,Alyangula,AU,-13.8483,136.4192,78.67,89,75,9.22,shower rain
495,Flinders,AU,-34.5833,150.8552,74.37,74,50,4.0,scattered clouds
496,San Patricio,US,28.017,-97.5169,75.07,97,44,9.71,scattered clouds
497,Guilin,CN,25.2819,110.2864,57.31,84,100,6.69,overcast clouds
498,Chapais,CA,49.7834,-74.8492,29.98,94,100,8.5,overcast clouds
499,Tierralta,CO,8.1736,-76.0592,76.33,95,100,5.28,overcast clouds
500,Bayir,TR,37.2687,28.2167,52.32,34,100,2.89,overcast clouds
501,Nynashamn,SE,58.9034,17.9479,40.15,58,69,5.68,broken clouds
502,Neryungri,RU,56.6709,124.6491,26.65,75,100,11.95,overcast clouds
503,Macusani,PE,-14.0833,-70.4333,35.4,49,12,2.82,few clouds
504,Lecce,IT,40.2167,18.1667,57.67,94,40,9.22,scattered clouds
505,Caravelas,BR,-17.7125,-39.2481,76.98,71,100,10.63,overcast clouds
506,Lai,TD,9.3952,16.2989,83.98,48,51,6.15,broken clouds
507,Vestmannaeyjar,IS,63.4427,-20.2734,46.83,93,73,32.44,broken clouds
508,Itumba,TZ,-9.4,33.1833,66.78,92,96,4.61,overcast clouds
509,San Jose,US,37.3394,-121.895,56.21,68,75,5.75,broken clouds
510,Sadat,IN,25.6833,83.2833,106.7,7,6,8.28,clear sky
511,Guanica,PR,17.9716,-66.908,75.9,82,1,8.5,clear sky
512,Hit,IQ,33.6416,42.8251,73.92,15,0,8.93,clear sky
513,Santa Maria,BR,-29.6842,-53.8069,51.53,96,14,4.21,few clouds
514,Klaksvik,FO,62.2266,-6.589,49.12,99,100,14.18,overcast clouds
515,Itarema,BR,-2.9248,-39.9167,75.85,89,68,2.62,broken clouds
516,Houma,US,29.5958,-90.7195,74.01,95,100,10.36,overcast clouds
517,Aksarka,RU,66.5606,67.7975,20.61,86,96,7.65,overcast clouds
518,Okhotsk,RU,59.3833,143.3,27.88,74,25,4.27,scattered clouds
519,Bac Lieu,VN,9.285,105.7244,87.01,65,77,11.27,broken clouds
520,Port Lincoln,AU,-34.7333,135.8667,74.8,55,15,6.33,few clouds
521,Inhambane,MZ,-23.865,35.3833,74.98,90,96,7.7,moderate rain
522,Yeppoon,AU,-23.1333,150.7333,82.18,59,2,11.36,clear sky
523,Comodoro Rivadavia,AR,-45.8667,-67.5,53.46,54,0,9.22,clear sky
524,Khani,GE,41.9563,42.9566,45.97,55,26,3.31,scattered clouds
525,Bela,IN,25.9333,81.9833,106.48,7,4,7.14,clear sky
526,College,US,64.8569,-147.8028,26.58,45,40,13.8,scattered clouds
527,Klyuchi,RU,52.2667,79.1667,67.75,15,0,15.64,clear sky
528,Prince Albert,CA,53.2001,-105.7677,21.15,63,100,0.0,overcast clouds
529,Taga,RO,46.95,24.05,52.32,79,55,4.76,broken clouds
530,Nantai,CN,40.9241,122.8044,69.6,10,0,9.26,clear sky
531,Starotimoshkino,RU,53.7191,47.5312,42.39,65,77,5.17,broken clouds
532,Touros,BR,-5.1989,-35.4608,78.89,84,86,6.96,overcast clouds
533,Kulu,TR,39.0951,33.0799,52.39,53,4,4.43,clear sky
534,Abaza,RU,52.655,90.0928,61.93,34,18,0.51,few clouds
535,Charters Towers,AU,-20.1,146.2667,85.57,26,0,8.28,clear sky
536,Saint-Francois,FR,46.4154,3.9054,49.41,99,0,0.0,clear sky
537,Zonguldak,TR,41.25,31.8333,45.45,57,10,2.42,clear sky
538,Robertsport,LR,6.7533,-11.3686,78.15,90,75,8.34,broken clouds
539,Edson,CA,53.5835,-116.4356,23.14,74,0,3.44,clear sky
540,Altamira,BR,-3.2033,-52.2064,71.29,99,76,1.95,broken clouds
541,Sintereag,RO,47.1833,24.3,52.74,76,84,2.39,broken clouds
542,Birao,CF,10.2849,22.7882,83.64,49,96,7.99,overcast clouds
543,Sao Felix Do Xingu,BR,-6.6447,-51.995,70.45,99,36,0.65,scattered clouds
544,Neuquen,AR,-38.9516,-68.0591,44.49,93,0,0.0,clear sky
545,Madimba,TZ,-10.4,40.3333,80.92,84,76,10.36,light rain
546,Marzuq,YE,14.4,46.4667,84.29,12,3,3.31,clear sky
547,Nyurba,RU,63.2842,118.3319,27.09,78,100,5.84,overcast clouds
548,Belen,TR,36.4891,36.2233,50.14,58,0,3.44,clear sky
549,Richards Bay,ZA,-28.783,32.0377,67.23,83,100,11.74,light rain
550,Erenhot,CN,43.6475,111.9767,55.65,15,4,11.39,clear sky
551,Champerico,GT,14.3,-91.9167,82.42,71,77,7.83,broken clouds
552,Kyren,RU,51.6828,102.1408,51.31,34,91,1.95,overcast clouds
553,Kushmurun,KZ,52.4503,64.6311,55.35,53,100,16.46,overcast clouds
554,Weligama,LK,5.9667,80.4167,87.39,67,38,8.03,scattered clouds
555,Misratah,LY,32.3754,15.0925,62.64,86,67,19.35,broken clouds
556,Narsaq,GL,60.9167,-46.05,30.42,74,61,2.46,broken clouds
557,Nantucket,US,41.2835,-70.0995,53.71,78,0,14.97,clear sky
558,Maragogi,BR,-9.0122,-35.2225,78.55,86,43,7.36,scattered clouds
559,Coihaique,CL,-45.5752,-72.0662,45.21,81,0,6.91,clear sky
560,Aleksandrov Gay,RU,50.147,48.5704,52.79,57,48,1.28,scattered clouds
561,Ayan,RU,56.45,138.1667,28.47,77,100,14.52,overcast clouds
562,Faanui,PF,-16.4833,-151.75,82.24,71,5,17.07,light rain
563,Kaeo,NZ,-35.1,173.7833,65.32,93,99,4.85,overcast clouds
564,Almaznyy,RU,48.0448,40.045,53.22,69,54,11.41,broken clouds
565,Berbera,SO,10.4396,45.0143,86.18,67,75,5.91,broken clouds
566,Wajima,JP,37.4,136.9,54.28,32,20,6.91,few clouds
567,Gorontalo,ID,0.5412,123.0595,84.24,79,99,2.13,overcast clouds
568,Bage,BR,-31.3314,-54.1069,50.16,89,12,5.59,few clouds
569,Sivaki,RU,52.6333,126.75,38.01,60,100,12.75,light rain
570,Kaligutan,PH,7.7031,125.8131,88.7,60,91,2.21,overcast clouds
571,Great Bend,US,38.3645,-98.7648,39.33,45,0,11.5,clear sky
572,Bennington,US,42.8781,-73.1968,55.85,41,0,11.5,clear sky
573,Yarega,RU,63.4354,53.5765,26.73,76,100,11.99,overcast clouds
574,Daru,PG,-9.0763,143.2092,81.61,77,100,9.95,overcast clouds
575,Sola,VU,-13.8833,167.55,84.87,84,20,0.0,few clouds
576,Sarakhs,IR,36.5449,61.1577,64.54,55,100,9.22,overcast clouds
577,Ibi,ES,38.6253,-0.5723,56.17,61,4,1.86,clear sky
578,High Level,CA,58.5169,-117.136,23.11,68,20,0.0,few clouds
579,Bhadrachalam,IN,17.6667,80.8833,103.73,27,39,3.53,scattered clouds
580,Plettenberg Bay,ZA,-34.0527,23.3716,57.99,76,76,6.69,broken clouds
581,Visby,SE,57.6409,18.296,41.05,81,51,12.66,broken clouds
582,Gazojak,TM,41.1875,61.4036,69.75,40,100,16.6,overcast clouds
583,Korla,CN,41.7597,86.1469,57.74,8,0,9.48,clear sky
584,Jutai,BR,-5.1833,-68.9,71.62,99,81,1.48,broken clouds
585,Kudahuvadhoo,MV,2.6708,72.8944,84.07,71,89,4.38,overcast clouds
586,Yarada,IN,17.65,83.2667,95.32,52,40,13.8,scattered clouds
587,Gambela,ET,8.25,34.5833,79.18,69,100,4.0,light rain
588,Tabou,CI,4.423,-7.3528,75.81,88,75,4.45,broken clouds
589,Riyadh,SA,24.6877,46.7219,89.74,24,33,7.14,light rain
590,Banjar,ID,-8.19,114.9675,85.93,78,37,2.21,heavy intensity rain
591,Nizwa,OM,22.9333,57.5333,95.94,11,49,8.86,scattered clouds
592,Longonjo,AO,-12.9067,15.2533,62.47,91,100,2.73,overcast clouds
593,Oktyabrskiy,RU,54.4815,53.471,34.7,76,100,10.36,overcast clouds
594,Giyani,ZA,-23.3025,30.7187,66.79,87,86,15.05,light rain
595,Northam,GB,51.0333,-4.2167,50.61,94,83,5.37,broken clouds
596,Tampin,MY,2.4701,102.2302,89.02,55,98,5.97,overcast clouds
597,Belogorsk,RU,50.9158,128.4611,39.87,58,99,16.28,overcast clouds
598,Mustafakemalpasa,TR,40.0353,28.4117,51.85,65,90,0.58,overcast clouds
599,Le Port,RE,-20.9373,55.2919,82.62,77,13,6.02,few clouds
600,Tam Ky,VN,15.5667,108.4833,84.97,71,44,12.93,scattered clouds
601,Yumen,CN,40.2833,97.2,49.8,16,0,30.49,clear sky
602,Freeport,US,40.6576,-73.5832,57.38,65,0,16.11,clear sky
603,West Wendover,US,40.7391,-114.0733,43.81,57,0,12.66,clear sky
604,Waipawa,NZ,-41.4122,175.5153,57.52,72,8,11.95,clear sky
605,Vuktyl,RU,63.8567,57.3094,25.66,79,100,13.71,overcast clouds
606,Kanniyakumari,IN,8.0833,77.5667,87.87,68,51,15.75,broken clouds
607,Constitucion,CL,-35.3333,-72.4167,51.8,82,0,5.97,clear sky
608,Huangpi,CN,30.8845,114.3779,64.51,48,0,4.47,clear sky
609,Hobyo,SO,5.3505,48.5268,85.19,67,48,7.61,scattered clouds
610,Bailen,ES,38.0964,-3.7779,58.39,61,0,2.59,clear sky
611,Mareeba,AU,-17.0,145.4333,79.48,63,99,7.94,overcast clouds
612,Katangli,RU,51.7102,143.2326,33.12,89,100,12.91,overcast clouds
613,Ojinaga,MX,29.5667,-104.4167,75.42,14,0,8.05,clear sky
614,Dzhida,RU,50.6772,106.1806,54.23,30,99,12.68,overcast clouds
615,Braganca,BR,-1.0536,-46.7656,73.49,98,100,1.01,overcast clouds
616,Mogadishu,SO,2.0371,45.3438,84.02,71,96,8.08,overcast clouds
617,Tilichiki,RU,60.4667,166.1,30.07,80,100,13.29,overcast clouds
618,Lavrentiya,RU,65.5833,-171.0,29.55,97,100,13.35,light snow
619,Betare Oya,CM,5.6,14.0833,70.5,86,81,1.36,broken clouds
620,Buala,SB,-8.145,159.5921,83.68,74,100,6.17,light rain
621,Isangel,VU,-19.55,169.2667,80.71,83,81,3.44,broken clouds
622,Baiyin,CN,36.5583,104.2081,54.3,39,100,7.2,overcast clouds
623,Pandan Niog,PH,6.2282,120.5631,83.01,73,87,7.16,overcast clouds
624,Itaobim,BR,-16.5667,-41.8333,69.15,93,100,3.83,overcast clouds
625,Port-Gentil,GA,-0.7193,8.7815,78.76,94,40,4.61,scattered clouds
626,Canico,PT,32.6333,-16.85,65.71,53,20,14.97,few clouds
627,Nioki,CD,-2.7167,17.6833,71.87,87,100,0.4,overcast clouds
628,Miracema Do Tocantins,BR,-9.5618,-48.3967,72.28,96,96,1.5,overcast clouds
629,Marystown,CA,47.1666,-55.1483,37.85,100,100,8.01,overcast clouds
630,Nioro,GM,13.35,-15.75,72.68,44,72,5.19,broken clouds
631,Planaltina,BR,-15.4528,-47.6142,63.07,95,72,3.69,broken clouds
632,Mokrousovo,RU,55.8103,66.7653,53.83,52,62,21.05,broken clouds
633,Chipata,ZM,-13.6333,32.65,69.44,82,73,6.4,broken clouds
634,Peremyshlyany,UA,49.6652,24.5585,45.18,93,80,11.05,broken clouds
635,Paramonga,PE,-10.6667,-77.8333,65.8,89,78,8.84,broken clouds
636,Nabire,ID,-3.3667,135.4833,83.79,78,93,4.34,overcast clouds
637,Beaverlodge,CA,55.2166,-119.4361,24.15,61,100,5.21,overcast clouds
638,Agirish,RU,61.9247,63.0231,30.4,85,100,10.56,overcast clouds
639,Lincoln,US,40.8,-96.667,40.26,42,0,10.36,clear sky
640,Quang Ngai,VN,15.1167,108.8,83.93,75,69,10.09,broken clouds
641,Coruripe,BR,-10.1256,-36.1756,77.52,88,51,10.2,broken clouds
642,Saint-Pierre,RE,-21.3393,55.4781,82.29,72,0,21.85,clear sky
643,Nikki,BJ,9.9401,3.2108,74.89,75,100,3.71,overcast clouds
644,Elko,US,41.0002,-115.5012,39.63,65,27,7.0,scattered clouds
645,Tatarskaya Kargala,RU,51.9495,55.1731,50.05,58,7,8.7,clear sky
646,Ekibastuz,KZ,51.6667,75.3667,74.44,15,9,15.79,clear sky
647,Paso De Carrasco,UY,-34.8603,-56.0522,57.34,88,0,3.44,clear sky
648,Pamekasan,ID,-7.1568,113.4746,86.32,68,43,1.01,moderate rain
649,Qasigiannguit,GL,68.8193,-51.1922,-11.97,92,31,4.83,scattered clouds
650,Tessalit,ML,20.1986,1.0114,64.72,28,19,9.44,few clouds
651,Kiruna,SE,67.8557,20.2251,29.32,59,100,5.75,overcast clouds
652,Kabo,CF,7.6994,18.629,78.98,64,10,7.14,clear sky
653,Arvika,SE,59.6553,12.5852,39.81,69,99,3.58,overcast clouds
654,Mikhaylovka,RU,50.06,43.2379,54.79,53,65,8.39,broken clouds
655,Dalvik,IS,65.9702,-18.5286,44.53,67,89,12.55,overcast clouds
656,Tommot,RU,58.9564,126.2925,33.46,56,100,6.11,overcast clouds
657,Puerto Quijarro,BO,-17.7833,-57.7667,66.67,68,2,3.13,clear sky
658,Mangrol,IN,21.1167,70.1167,86.81,53,0,10.04,clear sky
659,Necochea,AR,-38.5473,-58.7368,52.48,73,4,10.38,clear sky
660,Palana,RU,59.1167,159.9667,24.4,79,97,9.13,overcast clouds
661,Abu Zabad,SD,12.35,29.25,84.65,47,100,13.02,overcast clouds
662,Campo Maior,BR,-4.8278,-42.1686,72.5,98,100,2.68,overcast clouds
663,Choix,MX,26.7092,-108.3219,71.37,21,99,3.69,overcast clouds
664,Miandrivazo,MG,-19.5167,45.4667,85.24,56,1,3.94,clear sky
665,Evensk,RU,61.95,159.2333,28.56,89,82,5.23,broken clouds
666,Hamakita,JP,34.8,137.7833,61.84,64,82,4.0,broken clouds
667,Auki,SB,-8.7676,160.7034,83.95,70,99,3.0,overcast clouds
668,Waddan,LY,29.1614,16.139,70.23,36,1,13.56,clear sky
669,Honiara,SB,-9.4333,159.95,82.92,79,88,2.24,overcast clouds
670,Kupang,ID,-10.1667,123.5833,86.13,68,57,2.62,broken clouds
671,Broken Hill,AU,-31.95,141.4333,80.31,26,0,6.91,clear sky
672,Navahrudak,BY,53.6,25.8333,33.98,86,100,14.94,overcast clouds
673,Barra,BR,-11.0894,-43.1417,71.44,93,61,3.62,broken clouds
674,Sibolga,ID,1.7427,98.7792,86.29,67,95,6.06,overcast clouds
675,Lalas,GR,37.7167,21.7167,59.81,46,97,3.36,overcast clouds
676,Okakarara,NA,-20.5833,17.4333,63.95,53,6,2.86,clear sky
677,Linxia,CN,35.6003,103.2064,56.7,38,100,6.4,overcast clouds
678,San,ML,13.3034,-4.8956,82.11,45,75,0.87,broken clouds
679,Chelbasskaya,RU,45.9792,39.3719,52.05,78,26,5.59,scattered clouds
680,Ovre Ardal,NO,61.3167,7.8,36.48,91,92,1.99,overcast clouds
681,Ambulu,ID,-8.345,113.6058,85.46,77,70,5.66,broken clouds
682,Amritsar,IN,31.6331,74.8656,94.95,18,0,2.3,clear sky
683,Tubuala,PA,9.5167,-79.0333,80.6,83,95,13.6,overcast clouds
684,Russell,US,32.3502,-85.1999,65.48,85,0,4.61,clear sky
685,Zarate,AR,-34.0981,-59.0286,51.84,99,0,1.99,clear sky
686,Khuzhir,RU,53.1939,107.3397,40.6,65,99,5.7,overcast clouds
687,Denpasar,ID,-8.65,115.2167,87.46,79,20,6.91,few clouds
688,Urumqi,CN,43.801,87.6005,56.35,9,0,6.71,clear sky
689,Guanay,BO,-15.4975,-67.8797,67.39,93,41,1.01,scattered clouds
690,Lompoc,US,34.6391,-120.4579,53.02,87,100,15.99,overcast clouds
691,York,US,40.1254,-77.0,60.15,41,82,15.14,broken clouds
692,Fez,MA,34.0372,-4.9998,52.05,62,0,6.91,clear sky
693,Quimper,FR,48.0,-4.1,50.58,87,0,5.75,clear sky
694,Olmos,PE,-5.9847,-79.7453,70.3,77,75,2.35,broken clouds
695,Praia Da Vitoria,PT,38.7333,-27.0667,57.45,88,20,1.81,few clouds
696,Kantunilkin,MX,21.0917,-87.45,71.28,99,27,2.68,scattered clouds
697,Road Town,VG,18.4167,-64.6167,75.29,76,33,23.24,scattered clouds
698,Hwange,ZW,-18.3693,26.5019,77.0,64,100,3.04,overcast clouds
699,Lexington,US,37.9887,-84.4777,55.29,85,100,14.97,light rain
700,Mathathane,BW,-22.2687,28.7495,73.8,68,96,23.35,light rain
701,Matay,EG,28.419,30.7792,78.13,20,0,6.53,clear sky
702,Balikpapan,ID,-1.2675,116.8289,77.99,100,40,8.05,light rain
703,Oranjestad,AW,12.524,-70.027,78.57,86,3,25.97,clear sky
704,Ostersund,SE,63.1792,14.6357,38.61,75,100,8.05,overcast clouds
705,Niort,FR,46.3333,-0.3333,52.72,83,0,7.67,clear sky
706,Broome,US,42.2506,-75.833,56.66,49,20,5.75,few clouds
